t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad
3.0286,3.0262,2.5,0,-374.3,-771.5,1.3281,-379.5,-779.6,1.3419,-45.4,-194.8,-0.0000,-61.2,-220.3,0.0551,-228.5,6.5,0,0.0,0.0,0.0000
3.0364,3.0350,1.4,0,-374.9,-773.1,1.3381,-379.9,-781.3,1.3419,-45.4,-194.8,0.0000,-60.6,-220.0,0.0153,-228.1,8.2,0,0.0,0.0,0.0000
3.0441,3.0350,9.1,0,-374.9,-773.1,1.3381,-379.9,-781.3,1.3419,-45.4,-194.8,0.0000,-61.6,-224.6,0.0153,-232.7,8.2,0,0.0,0.0,0.0000
3.0528,3.0516,1.2,0,-376.0,-775.8,1.3386,-380.6,-784.5,1.3419,-45.4,-194.8,-0.0000,-59.4,-221.7,0.0131,-229.4,6.8,0,0.0,0.0,0.0000
3.0602,3.0601,0.1,0,-375.8,-778.4,1.3284,-381.0,-786.2,1.3419,-45.4,-194.8,-0.0000,-61.2,-218.1,0.0538,-226.4,7.0,0,0.0,0.0,0.0000
3.0686,3.0685,0.1,0,-376.8,-780.4,1.3312,-381.4,-787.8,1.3419,-45.4,-194.8,0.0000,-59.3,-217.1,0.0428,-225.0,6.1,0,0.0,0.0,0.0000
3.0761,3.0685,7.6,0,-376.8,-780.4,1.3312,-381.4,-787.8,1.3419,-45.4,-194.8,0.0000,-60.4,-221.4,0.0428,-229.4,6.1,0,0.0,0.0,0.0000
3.0847,3.0781,6.7,0,-377.0,-781.9,1.3272,-381.8,-789.7,1.3419,-45.4,-194.8,-0.0000,-60.7,-221.9,0.0586,-230.0,5.4,0,0.0,0.0,0.0000
3.0923,3.0856,6.7,0,-377.9,-783.8,1.3293,-382.2,-791.1,1.3419,-45.4,-194.8,0.0000,-59.1,-220.8,0.0504,-228.6,4.5,0,0.0,0.0,0.0000
3.0998,3.0945,5.4,0,-378.6,-786.4,1.3249,-382.6,-792.9,1.3419,-45.4,-194.8,0.0000,-58.0,-217.2,0.0681,-224.8,3.4,0,0.0,0.0,0.0000
3.1079,3.1023,5.6,0,-379.4,-788.3,1.3286,-382.9,-794.4,1.3419,-45.4,-194.8,-0.0000,-57.0,-217.7,0.0531,-225.0,3.1,0,0.0,0.0,0.0000
3.1169,3.1113,5.6,0,-380.0,-790.1,1.3366,-383.4,-796.1,1.3419,-45.4,-194.8,0.0000,-55.4,-212.6,0.0211,-219.7,4.5,0,0.0,0.0,0.0000
3.1240,3.1196,4.4,0,-380.3,-792.3,1.3412,-383.7,-797.8,1.3419,-45.4,-194.8,0.0000,-54.1,-205.1,0.0027,-212.1,6.0,0,0.0,0.0,0.0000
3.1330,3.1284,4.6,0,-381.0,-794.2,1.3409,-384.1,-799.5,1.3419,-45.4,-194.8,0.0000,-51.5,-196.4,0.0038,-202.9,5.4,0,0.0,0.0,0.0000
3.1399,3.1364,3.6,0,-381.6,-795.6,1.3395,-384.5,-801.0,1.3419,-45.4,-194.8,0.0000,-48.9,-188.7,0.0096,-194.9,4.3,0,0.0,0.0,0.0000
3.1488,3.1449,3.9,0,-382.6,-797.9,1.3297,-384.9,-802.7,1.3419,-45.4,-194.8,-0.0000,-45.0,-178.4,0.0487,-184.0,1.1,0,0.0,0.0,0.0000
3.1565,3.1532,3.3,0,-383.2,-799.6,1.3281,-385.3,-804.3,1.3419,-45.4,-194.8,0.0000,-42.7,-170.7,0.0552,-175.9,0.5,0,0.0,0.0,0.0000
3.1638,3.1614,2.4,0,-384.2,-802.1,1.3278,-385.6,-805.9,1.3419,-45.4,-194.8,0.0000,-39.0,-160.3,0.0562,-164.9,-0.7,0,0.0,0.0,0.0000
3.1723,3.1699,2.3,0,-384.8,-804.0,1.3213,-386.0,-807.6,1.3419,-45.4,-194.8,0.0000,-36.2,-151.1,0.0824,-155.4,-2.2,0,0.0,0.0,0.0000
3.1798,3.1699,9.9,0,-384.8,-804.0,1.3213,-386.0,-807.6,1.3419,-45.4,-194.8,0.0000,-35.5,-148.0,0.0824,-152.2,-2.2,0,0.0,0.0,0.0000
3.1881,3.1867,1.4,0,-386.2,-808.6,1.3364,-386.8,-810.8,1.3419,-45.3,-194.6,-0.0000,-31.1,-132.0,0.0219,-135.6,-0.4,0,0.0,0.0,0.0000
3.1968,3.1954,1.4,0,-387.0,-811.0,1.3313,-387.2,-812.5,1.3419,-45.6,-195.7,0.0000,-27.6,-120.4,0.0422,-123.5,-1.7,0,0.0,0.0,0.0000
3.2039,3.2038,0.1,0,-387.5,-813.2,1.3352,-387.5,-814.1,1.3419,-44.0,-189.0,-0.0000,-25.4,-111.3,0.0267,-114.2,-1.2,0,0.0,0.0,0.0000
3.2118,3.2038,8.1,0,-387.5,-813.2,1.3352,-387.5,-814.1,1.3419,-44.0,-189.0,-0.0000,-24.7,-108.0,0.0267,-110.8,-1.2,0,0.0,0.0,0.0000
3.2208,3.2122,8.7,0,-388.6,-815.2,1.3359,-387.9,-815.7,1.3419,-42.8,-183.7,0.0000,-20.4,-97.7,0.0237,-99.8,-2.9,0,0.0,0.0,0.0000
3.2281,3.2211,7.0,0,-389.6,-815.9,1.3368,-388.3,-817.3,1.3419,-40.6,-174.2,-0.0000,-16.7,-92.2,0.0204,-93.6,-5.2,0,0.0,0.0,0.0000
3.2364,3.2292,7.2,0,-389.8,-818.0,1.3342,-388.6,-818.7,1.3419,-38.7,-166.2,0.0000,-15.1,-82.4,0.0306,-83.7,-4.7,0,0.0,0.0,0.0000
3.2440,3.2374,6.6,0,-390.6,-820.6,1.3205,-388.9,-820.0,1.3419,-36.9,-158.5,-0.0000,-11.9,-70.6,0.0855,-71.3,-6.0,0,0.0,0.0,0.0000
3.2527,3.2465,6.2,0,-391.1,-821.8,1.3284,-389.2,-821.4,1.3419,-34.9,-149.8,-0.0000,-9.3,-62.3,0.0538,-62.7,-5.9,0,0.0,0.0,0.0000
3.2601,3.2547,5.4,0,-391.8,-823.1,1.3306,-389.5,-822.6,1.3419,-33.0,-141.6,-0.0000,-6.0,-54.2,0.0449,-54.1,-7.0,0,0.0,0.0,0.0000
3.2684,3.2628,5.6,0,-392.6,-825.3,1.3323,-389.8,-823.7,1.3419,-31.1,-133.6,0.0000,-2.6,-42.6,0.0381,-42.0,-7.6,0,0.0,0.0,0.0000
3.2759,3.2714,4.6,0,-392.8,-827.1,1.3459,-390.0,-824.8,1.3419,-29.1,-125.0,0.0000,-0.9,-32.7,-0.0162,-32.1,-6.4,0,0.0,0.0,0.0000
3.2839,3.2714,12.6,0,-392.8,-827.1,1.3459,-390.0,-824.8,1.3419,-29.1,-125.0,0.0000,0.1,-28.1,-0.0162,-27.4,-6.4,0,0.0,0.0,0.0000
3.2928,3.2884,4.4,0,-394.0,-829.7,1.3526,-390.5,-826.8,1.3419,-25.4,-108.9,0.0000,5.1,-14.4,-0.0428,-13.0,-8.1,0,0.0,0.0,0.0000
3.3002,3.2884,11.8,0,-394.0,-829.7,1.3526,-390.5,-826.8,1.3419,-25.4,-108.9,0.0000,6.7,-7.2,-0.0428,-5.6,-8.1,0,0.0,0.0,0.0000
3.3089,3.3051,3.8,0,-394.0,-832.2,1.3525,-390.9,-828.5,1.3419,-21.5,-92.2,0.0000,7.0,1.0,-0.0425,2.5,-6.6,0,0.0,0.0,0.0000
3.3159,3.3136,2.2,0,-394.4,-833.6,1.3574,-391.1,-829.3,1.3419,-19.6,-84.1,-0.0000,10.0,12.5,-0.0622,14.3,-7.1,0,0.0,0.0,0.0000
3.3244,3.3219,2.5,0,-394.5,-834.4,1.3625,-391.2,-829.9,1.3419,-17.8,-76.3,0.0000,9.8,13.0,-0.0825,14.7,-6.9,0,0.0,0.0,0.0000
3.3321,3.3307,1.4,0,-395.0,-834.9,1.3654,-391.4,-830.6,1.3419,-15.8,-67.7,-0.0000,10.8,12.6,-0.0943,14.5,-8.0,0,0.0,0.0,0.0000
3.3400,3.3388,1.2,0,-395.3,-835.0,1.3670,-391.5,-831.1,1.3419,-13.9,-59.6,-0.0000,11.3,11.6,-0.1005,13.6,-8.7,0,0.0,0.0,0.0000
3.3482,3.3481,0.1,0,-395.0,-835.5,1.3705,-391.6,-831.6,1.3419,-11.7,-50.4,-0.0000,10.1,11.6,-0.1147,13.4,-7.6,0,0.0,0.0,0.0000
3.3560,3.3559,0.1,0,-395.0,-835.6,1.3723,-391.7,-832.0,1.3419,-9.9,-42.6,0.0000,10.0,10.9,-0.1219,12.6,-7.6,0,0.0,0.0,0.0000
3.3644,3.3643,0.1,0,-394.4,-835.6,1.3700,-391.8,-832.3,1.3419,-8.1,-34.8,0.0000,8.0,10.1,-0.1124,11.5,-5.8,0,0.0,0.0,0.0000
3.3729,3.3727,0.1,0,-394.0,-835.4,1.3730,-391.8,-832.5,1.3419,-6.2,-26.8,-0.0000,6.6,8.6,-0.1244,9.7,-4.7,0,0.0,0.0,0.0000
3.3805,3.3727,7.8,0,-394.0,-835.4,1.3730,-391.8,-832.5,1.3419,-6.2,-26.8,-0.0000,6.4,8.1,-0.1244,9.2,-4.7,0,0.0,0.0,0.0000
3.3892,3.3876,1.6,0,-393.6,-834.9,1.3703,-391.9,-832.8,1.3419,-2.4,-10.3,0.0000,5.2,6.3,-0.1137,7.2,-3.8,0,0.0,0.0,0.0000
3.3969,3.3876,9.3,0,-393.6,-834.9,1.3703,-391.9,-832.8,1.3419,-2.4,-10.3,0.0000,5.1,6.1,-0.1137,7.0,-3.8,0,0.0,0.0,0.0000
3.4038,3.3983,5.5,0,-393.4,-834.7,1.3618,-391.9,-832.9,1.3419,-0.0,-0.2,0.0000,4.6,5.5,-0.0798,6.4,-3.3,0,0.0,0.0,0.0000
3.4121,3.4067,5.5,0,-393.2,-834.2,1.3653,-391.9,-832.9,1.3419,0.0,0.0,0.0000,3.8,3.8,-0.0938,4.5,-2.9,0,0.0,0.0,0.0000
3.4198,3.4153,4.6,0,-392.9,-833.3,1.3562,-391.9,-832.9,1.3419,0.0,0.0,0.0000,3.0,1.2,-0.0575,1.8,-2.7,0,0.0,0.0,0.0000
3.4279,3.4236,4.3,0,-392.1,-831.9,1.3563,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.7,-3.1,-0.0578,-2.9,-1.3,0,0.0,0.0,0.0000
3.4364,3.4318,4.6,0,-391.8,-831.2,1.3432,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-0.3,-5.2,-0.0054,-5.1,-0.9,0,0.0,0.0,0.0000
3.4442,3.4416,2.6,0,-391.4,-830.1,1.3511,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-1.4,-8.4,-0.0369,-8.5,-0.4,0,0.0,0.0,0.0000
3.4526,3.4491,3.4,0,-391.1,-829.1,1.3487,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-2.5,-11.3,-0.0273,-11.6,-0.1,0,0.0,0.0,0.0000
3.4607,3.4572,3.6,0,-390.7,-828.4,1.3427,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-3.6,-13.5,-0.0033,-14.0,0.5,0,0.0,0.0,0.0000
3.4684,3.4658,2.6,0,-390.2,-827.8,1.3397,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-5.1,-15.3,0.0087,-16.1,1.4,0,0.0,0.0,0.0000
3.4759,3.4746,1.2,0,-388.9,-827.6,1.3438,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-9.0,-15.8,-0.0077,-17.4,5.2,0,0.0,0.0,0.0000
3.4849,3.4825,2.4,0,-388.7,-826.5,1.3372,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-9.5,-19.2,0.0187,-20.8,4.8,0,0.0,0.0,0.0000
3.4927,3.4901,2.6,0,-388.2,-825.6,1.3338,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-11.2,-21.9,0.0324,-23.9,5.7,0,0.0,0.0,0.0000
3.4999,3.4997,0.2,0,-387.5,-825.1,1.3331,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-13.2,-23.5,0.0351,-26.0,7.3,0,0.0,0.0,0.0000
3.5081,3.5080,0.1,0,-387.5,-824.2,1.3321,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-13.3,-26.2,0.0390,-28.6,6.7,0,0.0,0.0,0.0000
3.5165,3.5080,8.5,0,-387.5,-824.2,1.3321,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-13.3,-26.2,0.0390,-28.6,6.7,0,0.0,0.0,0.0000
3.5241,3.5185,5.6,0,-387.2,-824.6,1.3284,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-14.1,-24.9,0.0538,-27.5,7.7,0,0.0,0.0,0.0000
3.5324,3.5248,7.6,0,-387.5,-823.6,1.3322,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-13.2,-28.0,0.0386,-30.3,6.2,0,0.0,0.0,0.0000
3.5399,3.5336,6.4,0,-387.2,-822.9,1.3332,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-14.1,-29.9,0.0346,-32.4,6.6,0,0.0,0.0,0.0000
3.5484,3.5418,6.6,0,-387.2,-822.6,1.3362,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-14.2,-30.9,0.0228,-33.3,6.7,0,0.0,0.0,0.0000
3.5560,3.5503,5.7,0,-386.8,-822.1,1.3343,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-15.5,-32.4,0.0302,-35.1,7.4,0,0.0,0.0,0.0000
3.5647,3.5602,4.5,0,-386.8,-822.1,1.3359,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-15.3,-32.5,0.0241,-35.2,7.4,0,0.0,0.0,0.0000
3.5725,3.5669,5.6,0,-386.8,-822.2,1.3350,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-15.3,-32.0,0.0273,-34.7,7.4,0,0.0,0.0,0.0000
3.5803,3.5757,4.6,0,-386.9,-822.5,1.3403,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-15.1,-31.2,0.0064,-33.8,7.5,0,0.0,0.0,0.0000
3.5884,3.5839,4.5,0,-387.2,-822.7,1.3349,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-14.1,-30.7,0.0280,-33.1,6.5,0,0.0,0.0,0.0000
3.5966,3.5921,4.4,0,-387.1,-822.7,1.3396,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-14.4,-30.7,0.0091,-33.2,7.0,0,0.0,0.0,0.0000
3.6049,3.6008,4.1,0,-387.3,-822.9,1.3389,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-14.0,-30.1,0.0119,-32.5,6.7,0,0.0,0.0,0.0000
3.6118,3.6096,2.2,0,-387.4,-823.3,1.3382,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-13.5,-28.7,0.0145,-31.0,6.5,0,0.0,0.0,0.0000
3.6200,3.6176,2.4,0,-387.5,-823.6,1.3371,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-13.3,-27.8,0.0191,-30.1,6.5,0,0.0,0.0,0.0000
3.6290,3.6264,2.6,0,-387.6,-824.3,1.3374,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-13.1,-25.7,0.0180,-28.0,6.8,0,0.0,0.0,0.0000
3.6362,3.6347,1.4,0,-388.7,-823.3,1.3440,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-9.6,-28.7,-0.0087,-30.1,2.9,0,0.0,0.0,0.0000
3.6447,3.6347,10.0,0,-388.7,-823.3,1.3440,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-9.6,-28.7,-0.0087,-30.1,2.9,0,0.0,0.0,0.0000
3.6519,3.6517,0.2,0,-388.7,-825.1,1.3312,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-9.8,-23.4,0.0427,-25.0,4.0,0,0.0,0.0,0.0000
3.6601,3.6600,0.1,0,-389.2,-825.7,1.3318,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-8.2,-21.6,0.0405,-23.0,2.9,0,0.0,0.0,0.0000
3.6687,3.6685,0.2,0,-389.0,-826.1,1.3424,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-8.6,-20.3,-0.0021,-21.7,3.8,0,0.0,0.0,0.0000
3.6758,3.6685,7.3,0,-389.0,-826.1,1.3424,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-8.6,-20.3,-0.0021,-21.7,3.8,0,0.0,0.0,0.0000
3.6849,3.6791,5.8,0,-389.5,-826.9,1.3427,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-7.4,-17.9,-0.0035,-19.1,3.1,0,0.0,0.0,0.0000
3.6920,3.6854,6.6,0,-390.5,-826.8,1.3242,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-4.4,-18.3,0.0706,-18.8,-0.3,0,0.0,0.0,0.0000
3.7003,3.6948,5.4,0,-390.6,-827.2,1.3274,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-4.1,-17.0,0.0580,-17.5,-0.1,0,0.0,0.0,0.0000
3.7078,3.7023,5.4,0,-391.2,-827.3,1.3237,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-2.3,-16.9,0.0725,-16.9,-1.9,0,0.0,0.0,0.0000
3.7166,3.7130,3.6,0,-391.4,-827.7,1.3309,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-1.6,-15.6,0.0440,-15.5,-2.2,0,0.0,0.0,0.0000
3.7249,3.7193,5.6,0,-391.4,-828.2,1.3308,-391.9,-832.9,1.3419,0.0,0.0,0.0000,-1.5,-14.0,0.0443,-14.0,-1.9,0,0.0,0.0,0.0000
3.7319,3.7274,4.4,0,-392.1,-828.4,1.3322,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.5,-13.4,0.0386,-12.9,-3.7,0,0.0,0.0,0.0000
3.7409,3.7362,4.7,0,-392.1,-829.0,1.3338,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.7,-11.7,0.0323,-11.2,-3.4,0,0.0,0.0,0.0000
3.7487,3.7463,2.5,0,-392.3,-829.3,1.3314,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.2,-10.7,0.0421,-10.1,-3.7,0,0.0,0.0,0.0000
3.7565,3.7530,3.6,0,-392.4,-829.7,1.3311,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.5,-9.6,0.0430,-9.0,-3.8,0,0.0,0.0,0.0000
3.7640,3.7615,2.6,0,-392.5,-830.0,1.3333,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.8,-8.8,0.0344,-8.1,-3.9,0,0.0,0.0,0.0000
3.7725,3.7700,2.5,0,-392.8,-829.8,1.3405,-391.9,-832.9,1.3419,0.0,0.0,0.0000,2.6,-9.4,0.0053,-8.5,-4.7,0,0.0,0.0,0.0000
3.7799,3.7798,0.1,0,-392.7,-830.0,1.3377,-391.9,-832.9,1.3419,0.0,0.0,0.0000,2.5,-8.7,0.0166,-7.8,-4.4,0,0.0,0.0,0.0000
3.7882,3.7868,1.4,0,-393.0,-830.1,1.3386,-391.9,-832.9,1.3419,0.0,0.0,0.0000,3.1,-8.5,0.0132,-7.5,-5.0,0,0.0,0.0,0.0000
3.7967,3.7952,1.5,0,-392.9,-830.1,1.3438,-391.9,-832.9,1.3419,0.0,0.0,0.0000,2.9,-8.5,-0.0078,-7.6,-4.8,0,0.0,0.0,0.0000
3.8040,3.8017,2.3,0,-392.8,-829.7,1.3455,-391.9,-832.9,1.3419,0.0,0.0,0.0000,2.7,-9.5,-0.0144,-8.7,-4.8,0,0.0,0.0,0.0000
3.8127,3.8017,11.0,0,-392.8,-829.7,1.3455,-391.9,-832.9,1.3419,0.0,0.0,0.0000,2.7,-9.5,-0.0144,-8.7,-4.8,0,0.0,0.0,0.0000
3.8208,3.8136,7.2,0,-393.0,-830.0,1.3441,-391.9,-832.9,1.3419,0.0,0.0,0.0000,3.2,-8.6,-0.0091,-7.7,-5.1,0,0.0,0.0,0.0000
3.8282,3.8136,14.6,0,-393.0,-830.0,1.3441,-391.9,-832.9,1.3419,0.0,0.0,0.0000,3.2,-8.6,-0.0091,-7.7,-5.1,0,0.0,0.0,0.0000
3.8366,3.8288,7.8,0,-392.6,-830.1,1.3429,-391.9,-832.9,1.3419,0.0,0.0,0.0000,2.0,-8.5,-0.0041,-7.9,-3.9,0,0.0,0.0,0.0000
3.8447,3.8374,7.3,0,-392.8,-829.4,1.3542,-391.9,-832.9,1.3419,0.0,0.0,0.0000,2.7,-10.5,-0.0494,-9.6,-4.9,0,0.0,0.0,0.0000
3.8522,3.8465,5.7,0,-392.3,-829.8,1.3411,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.1,-9.4,0.0029,-8.9,-3.2,0,0.0,0.0,0.0000
3.8600,3.8544,5.6,0,-392.2,-829.5,1.3440,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.7,-10.1,-0.0087,-9.7,-3.0,0,0.0,0.0,0.0000
3.8683,3.8628,5.4,0,-392.4,-829.2,1.3514,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.6,-11.1,-0.0382,-10.5,-4.0,0,0.0,0.0,0.0000
3.8765,3.8710,5.6,0,-392.4,-829.1,1.3500,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.6,-11.3,-0.0325,-10.7,-4.0,0,0.0,0.0,0.0000
3.8848,3.8800,4.8,0,-392.5,-829.3,1.3525,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.6,-10.9,-0.0424,-10.2,-4.0,0,0.0,0.0,0.0000
3.8928,3.8885,4.3,0,-392.1,-829.4,1.3430,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.6,-10.5,-0.0044,-10.1,-2.9,0,0.0,0.0,0.0000
3.9007,3.8971,3.6,0,-392.3,-829.1,1.3497,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.0,-11.3,-0.0314,-10.8,-3.5,0,0.0,0.0,0.0000
3.9089,3.9051,3.7,0,-392.1,-828.8,1.3502,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.6,-12.2,-0.0332,-11.8,-3.2,0,0.0,0.0,0.0000
3.9159,3.9136,2.3,0,-392.3,-828.7,1.3495,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.3,-12.5,-0.0305,-11.9,-4.0,0,0.0,0.0,0.0000
3.9243,3.9218,2.5,0,-392.2,-829.1,1.3474,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.8,-11.4,-0.0220,-10.9,-3.3,0,0.0,0.0,0.0000
3.9319,3.9304,1.4,0,-392.0,-829.3,1.3437,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.3,-10.7,-0.0072,-10.4,-2.8,0,0.0,0.0,0.0000
3.9403,3.9389,1.4,0,-392.5,-829.0,1.3516,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.8,-11.7,-0.0391,-11.0,-4.3,0,0.0,0.0,0.0000
3.9484,3.9472,1.2,0,-392.5,-829.4,1.3490,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.8,-10.6,-0.0284,-10.0,-4.1,0,0.0,0.0,0.0000
3.9558,3.9557,0.1,0,-392.0,-829.6,1.3401,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.2,-9.9,0.0071,-9.6,-2.5,0,0.0,0.0,0.0000
3.9639,3.9557,8.2,0,-392.0,-829.6,1.3401,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.2,-9.9,0.0071,-9.6,-2.5,0,0.0,0.0,0.0000
3.9724,3.9723,0.1,0,-392.1,-829.7,1.3381,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.4,-9.7,0.0152,-9.3,-2.7,0,0.0,0.0,0.0000
3.9808,3.9723,8.5,0,-392.1,-829.7,1.3381,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.4,-9.7,0.0152,-9.3,-2.7,0,0.0,0.0,0.0000
3.9881,3.9815,6.6,0,-392.4,-829.1,1.3497,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.6,-11.5,-0.0315,-10.9,-4.1,0,0.0,0.0,0.0000
3.9962,3.9896,6.6,0,-392.5,-829.4,1.3462,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.6,-10.5,-0.0172,-9.9,-3.9,0,0.0,0.0,0.0000
4.0042,4.0019,2.3,0,-392.1,-829.8,1.3397,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.6,-9.2,0.0086,-8.8,-2.7,0,0.0,0.0,0.0000
4.0129,4.0063,6.6,0,-392.1,-829.7,1.3431,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.6,-9.6,-0.0049,-9.2,-2.7,0,0.0,0.0,0.0000
4.0198,4.0153,4.6,0,-392.8,-829.4,1.3526,-391.9,-832.9,1.3419,0.0,0.0,0.0000,2.7,-10.4,-0.0428,-9.6,-4.9,0,0.0,0.0,0.0000
4.0279,4.0235,4.4,0,-392.2,-829.5,1.3382,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.9,-10.3,0.0147,-9.8,-3.3,0,0.0,0.0,0.0000
4.0363,4.0319,4.5,0,-392.0,-829.7,1.3387,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.3,-9.6,0.0126,-9.3,-2.5,0,0.0,0.0,0.0000
4.0442,4.0405,3.7,0,-392.4,-829.7,1.3392,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.4,-9.7,0.0107,-9.1,-3.6,0,0.0,0.0,0.0000
4.0526,4.0490,3.6,0,-392.1,-829.7,1.3394,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.7,-9.5,0.0100,-9.1,-2.8,0,0.0,0.0,0.0000
4.0608,4.0572,3.6,0,-392.1,-829.8,1.3412,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.7,-9.4,0.0026,-9.0,-2.8,0,0.0,0.0,0.0000
4.0682,4.0656,2.6,0,-392.2,-829.9,1.3431,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.8,-9.1,-0.0047,-8.7,-2.9,0,0.0,0.0,0.0000
4.0766,4.0742,2.5,0,-392.1,-829.5,1.3396,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.6,-10.1,0.0091,-9.7,-2.9,0,0.0,0.0,0.0000
4.0850,4.0825,2.5,0,-392.1,-829.6,1.3366,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.6,-9.8,0.0210,-9.4,-2.9,0,0.0,0.0,0.0000
4.0924,4.0910,1.4,0,-392.1,-829.5,1.3396,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.5,-10.3,0.0091,-9.9,-2.9,0,0.0,0.0,0.0000
4.1009,4.0910,9.9,0,-392.1,-829.5,1.3396,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.5,-10.3,0.0091,-9.9,-2.9,0,0.0,0.0,0.0000
4.1089,4.1076,1.2,0,-392.1,-829.6,1.3397,-391.9,-832.9,1.3419,0.0,0.0,0.0000,0.7,-9.8,0.0088,-9.4,-2.9,0,0.0,0.0,0.0000
4.1165,4.1164,0.1,0,-392.2,-829.8,1.3410,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.0,-9.2,0.0037,-8.7,-3.1,0,0.0,0.0,0.0000
4.1247,4.1245,0.2,0,-392.3,-829.7,1.3385,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.0,-9.7,0.0136,-9.2,-3.3,0,0.0,0.0,0.0000
4.1326,4.1245,8.1,0,-392.3,-829.7,1.3385,-391.9,-832.9,1.3419,0.0,0.0,0.0000,1.0,-9.7,0.0136,-9.2,-3.3,0,0.0,0.0,0.0000
