t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad
4.7401,4.7369,3.2,0,-412.8,-891.9,1.3864,-417.4,-895.4,1.3632,161.0,338.9,0.0000,84.8,263.2,-0.0930,274.3,-35.1,0,0.0,0.0,0.0000
4.7482,4.7454,2.8,0,-410.8,-889.3,1.3820,-416.1,-892.6,1.3632,153.3,333.1,-0.0000,78.0,256.1,-0.0752,266.2,-28.5,0,0.0,0.0,0.0000
4.7566,4.7538,2.8,0,-408.7,-887.9,1.3798,-414.8,-889.8,1.3632,147.0,327.1,0.0000,70.6,252.8,-0.0666,261.6,-21.3,0,0.0,0.0,0.0000
4.7641,4.7623,1.8,0,-407.0,-885.5,1.3861,-413.6,-887.0,1.3632,140.3,321.0,-0.0000,64.2,246.8,-0.0917,254.4,-17.8,0,0.0,0.0,0.0000
4.7718,4.7623,9.5,0,-407.0,-885.5,1.3861,-413.6,-887.0,1.3632,140.3,321.0,-0.0000,62.9,247.7,-0.0917,255.0,-16.3,0,0.0,0.0,0.0000
4.7798,4.7707,9.1,0,-406.4,-882.5,1.3830,-412.5,-884.4,1.3632,133.2,314.8,0.0000,60.6,238.9,-0.0792,246.0,-14.9,0,0.0,0.0,0.0000
4.7882,4.7791,9.1,0,-404.6,-880.9,1.3848,-411.4,-881.7,1.3632,126.9,308.3,0.0000,54.4,234.0,-0.0866,240.1,-10.2,0,0.0,0.0,0.0000
4.7959,4.7876,8.3,0,-403.2,-877.8,1.3742,-410.3,-879.2,1.3632,121.8,301.1,0.0000,49.2,224.5,-0.0442,229.8,-4.4,0,0.0,0.0,0.0000
4.8039,4.7961,7.8,0,-401.5,-875.9,1.3751,-409.3,-876.6,1.3632,116.2,294.2,0.0000,43.0,218.1,-0.0477,222.3,0.2,0,0.0,0.0,0.0000
4.8119,4.8045,7.4,0,-400.1,-874.5,1.3662,-408.4,-874.2,1.3632,110.1,287.4,0.0000,38.7,214.1,-0.0122,217.5,5.6,0,0.0,0.0,0.0000
4.8205,4.8131,7.5,0,-399.3,-871.9,1.3747,-407.4,-871.8,1.3632,104.6,280.3,0.0000,35.6,205.7,-0.0462,208.7,5.1,0,0.0,0.0,0.0000
4.8286,4.8214,7.2,0,-397.9,-869.2,1.3764,-406.6,-869.5,1.3632,99.5,273.5,0.0000,29.4,196.6,-0.0529,198.6,9.2,0,0.0,0.0,0.0000
4.8357,4.8299,5.8,0,-396.3,-867.8,1.3667,-405.8,-867.2,1.3632,94.5,266.2,-0.0000,23.3,191.4,-0.0143,192.1,16.0,0,0.0,0.0,0.0000
4.8441,4.8386,5.5,0,-394.6,-866.0,1.3561,-405.0,-864.9,1.3632,89.5,258.4,-0.0000,18.1,184.6,0.0282,184.3,21.6,0,0.0,0.0,0.0000
4.8526,4.8469,5.7,0,-394.7,-863.3,1.3589,-404.2,-862.8,1.3632,84.7,251.5,0.0000,17.9,175.0,0.0170,174.9,19.3,0,0.0,0.0,0.0000
4.8599,4.8552,4.6,0,-393.9,-862.1,1.3556,-403.5,-860.7,1.3632,79.7,244.7,-0.0000,14.5,169.5,0.0301,168.7,22.0,0,0.0,0.0,0.0000
4.8682,4.8637,4.6,0,-393.0,-860.2,1.3494,-402.9,-858.7,1.3632,75.8,237.0,-0.0000,10.5,161.8,0.0549,160.1,25.3,0,0.0,0.0,0.0000
4.8762,4.8724,3.9,0,-393.0,-857.9,1.3486,-402.2,-856.6,1.3632,71.8,229.2,-0.0000,9.8,153.1,0.0582,151.5,24.2,0,0.0,0.0,0.0000
4.8844,4.8805,3.9,0,-392.3,-856.0,1.3512,-401.7,-854.8,1.3632,67.8,221.4,-0.0000,6.9,145.2,0.0479,143.2,24.9,0,0.0,0.0,0.0000
4.8920,4.8890,3.0,0,-392.0,-854.7,1.3513,-401.1,-853.0,1.3632,63.7,213.4,-0.0000,4.8,138.7,0.0473,136.4,25.5,0,0.0,0.0,0.0000
4.9006,4.8975,3.1,0,-391.2,-853.3,1.3387,-400.6,-851.2,1.3632,60.8,206.2,0.0000,1.2,131.4,0.0980,128.1,29.1,0,0.0,0.0,0.0000
4.9081,4.8975,10.7,0,-391.2,-853.3,1.3387,-400.6,-851.2,1.3632,60.8,206.2,0.0000,1.4,128.8,0.0980,125.6,28.3,0,0.0,0.0,0.0000
4.9159,4.9144,1.5,0,-390.0,-849.7,1.3378,-399.6,-847.8,1.3632,53.0,190.7,0.0000,-2.3,115.2,0.1016,111.5,28.8,0,0.0,0.0,0.0000
4.9243,4.9228,1.5,0,-390.1,-848.7,1.3363,-399.2,-846.2,1.3632,49.2,182.8,0.0000,-3.9,108.7,0.1076,104.8,29.0,0,0.0,0.0,0.0000
4.9321,4.9228,9.3,0,-390.1,-848.7,1.3363,-399.2,-846.2,1.3632,49.2,182.8,0.0000,-5.3,105.3,0.1076,101.2,29.6,0,0.0,0.0,0.0000
4.9404,4.9313,9.2,0,-390.3,-847.2,1.3363,-398.8,-844.7,1.3632,47.1,175.0,0.0000,-5.5,96.7,0.1073,92.7,27.8,0,0.0,0.0,0.0000
4.9478,4.9399,8.0,0,-389.8,-846.0,1.3357,-398.4,-843.3,1.3632,44.2,166.9,-0.0000,-8.0,89.5,0.1097,85.1,28.6,0,0.0,0.0,0.0000
4.9567,4.9481,8.5,0,-389.8,-844.7,1.3364,-398.0,-841.9,1.3632,41.0,158.8,-0.0000,-8.5,81.3,0.1070,77.1,27.2,0,0.0,0.0,0.0000
4.9640,4.9566,7.4,0,-390.4,-843.1,1.3365,-397.7,-840.6,1.3632,38.1,150.8,-0.0000,-7.4,72.5,0.1067,68.8,24.0,0,0.0,0.0,0.0000
4.9724,4.9651,7.3,0,-390.2,-842.0,1.3387,-397.4,-839.4,1.3632,35.6,143.1,-0.0000,-9.3,65.2,0.0977,61.3,24.1,0,0.0,0.0,0.0000
4.9798,4.9737,6.1,0,-390.3,-841.4,1.3364,-397.1,-838.2,1.3632,32.8,134.8,-0.0000,-10.1,59.1,0.1069,55.2,23.6,0,0.0,0.0,0.0000
4.9884,4.9820,6.4,0,-391.0,-840.5,1.3333,-396.8,-837.1,1.3632,29.8,126.7,0.0000,-8.5,50.4,0.1196,47.0,20.1,0,0.0,0.0,0.0000
4.9965,4.9904,6.1,0,-391.4,-840.0,1.3435,-396.6,-836.0,1.3632,28.0,118.6,0.0000,-8.1,43.3,0.0788,40.4,17.6,0,0.0,0.0,0.0000
5.0048,4.9989,5.9,0,-392.1,-838.6,1.3376,-396.4,-835.1,1.3632,26.8,110.6,-0.0000,-7.5,34.3,0.1022,31.6,15.2,0,0.0,0.0,0.0000
5.0128,5.0074,5.3,0,-392.0,-837.8,1.3346,-396.1,-834.2,1.3632,23.9,102.2,0.0000,-9.1,27.1,0.1143,24.2,15.2,0,0.0,0.0,0.0000
5.0199,5.0157,4.1,0,-392.2,-837.2,1.3306,-396.0,-833.3,1.3632,21.0,94.2,0.0000,-9.3,21.5,0.1301,18.7,14.2,0,0.0,0.0,0.0000
5.0279,5.0242,3.7,0,-392.8,-836.3,1.3382,-395.8,-832.6,1.3632,19.0,85.8,0.0000,-8.7,12.1,0.1000,9.8,11.3,0,0.0,0.0,0.0000
5.0359,5.0327,3.2,0,-393.5,-835.7,1.3471,-395.6,-831.9,1.3632,16.9,77.5,-0.0000,-6.2,12.3,0.0642,10.6,8.8,0,0.0,0.0,0.0000
5.0448,5.0327,12.1,0,-393.5,-835.7,1.3471,-395.6,-831.9,1.3632,16.9,77.5,-0.0000,-5.8,14.1,0.0642,12.5,8.8,0,0.0,0.0,0.0000
5.0521,5.0496,2.6,0,-394.4,-834.8,1.3547,-395.4,-830.7,1.3632,13.6,61.4,0.0000,-2.8,12.6,0.0337,11.7,5.5,0,0.0,0.0,0.0000
5.0609,5.0580,2.9,0,-394.7,-834.6,1.3550,-395.3,-830.2,1.3632,11.4,53.5,-0.0000,-1.8,13.5,0.0327,12.8,4.6,0,0.0,0.0,0.0000
5.0683,5.0664,1.9,0,-394.7,-834.2,1.3558,-395.2,-829.8,1.3632,9.5,45.4,0.0000,-1.3,13.3,0.0293,12.7,4.1,0,0.0,0.0,0.0000
5.0764,5.0664,10.0,0,-394.7,-834.2,1.3558,-395.2,-829.8,1.3632,9.5,45.4,0.0000,-1.1,14.2,0.0293,13.7,4.1,0,0.0,0.0,0.0000
5.0840,5.0751,8.9,0,-395.1,-834.1,1.3566,-395.1,-829.5,1.3632,8.2,35.9,0.0000,0.3,14.7,0.0262,14.4,2.9,0,0.0,0.0,0.0000
5.0919,5.0834,8.5,0,-395.4,-834.1,1.3606,-395.1,-829.2,1.3632,6.5,27.6,-0.0000,1.2,15.3,0.0101,15.3,2.1,0,0.0,0.0,0.0000
5.1005,5.0918,8.7,0,-396.0,-834.0,1.3632,-395.0,-829.0,1.3632,4.2,19.4,0.0000,2.9,15.5,-0.0002,15.8,0.3,0,0.0,0.0,0.0000
5.1087,5.1003,8.4,0,-396.1,-834.1,1.3658,-395.0,-828.9,1.3632,2.7,13.3,0.0000,3.5,16.0,-0.0106,16.3,-0.1,0,0.0,0.0,0.0000
5.1160,5.1089,7.1,0,-396.6,-833.9,1.3670,-395.0,-828.8,1.3632,0.2,0.8,-0.0000,10.7,28.6,0.0000,30.2,-4.8,1,-396.9,-832.4,1.3712
5.1241,5.1172,6.9,0,-396.9,-834.1,1.3733,-395.0,-828.8,1.3632,0.0,0.0,0.0000,18.8,42.6,0.0000,45.5,-10.2,1,-397.0,-832.6,1.3764
5.1324,5.1256,6.8,0,-397.2,-834.4,1.3710,-395.0,-828.8,1.3632,0.0,0.0,0.0000,27.3,56.8,0.0000,61.1,-15.6,1,-397.1,-832.7,1.3733
5.1405,5.1341,6.4,0,-397.8,-834.5,1.3705,-395.0,-828.8,1.3632,0.0,0.0,0.0000,37.8,69.2,0.0000,75.3,-23.4,1,-397.4,-832.4,1.3722
5.1484,5.1424,6.0,0,-398.3,-834.9,1.3628,-395.0,-828.8,1.3632,0.0,0.0,0.0000,48.5,80.9,0.0000,89.1,-30.8,1,-397.5,-832.4,1.3640
5.1559,5.1510,4.9,0,-398.4,-835.1,1.3654,-395.0,-828.8,1.3632,0.0,0.0,0.0000,58.6,91.9,0.0000,101.9,-38.7,1,-397.2,-832.0,1.3663
5.1648,5.1594,5.4,0,-398.8,-835.3,1.3700,-395.0,-828.8,1.3632,0.0,0.0,0.0000,74.2,100.3,0.0000,113.1,-52.8,1,-397.1,-831.5,1.3706
5.1719,5.1679,4.0,0,-398.7,-835.6,1.3654,-395.0,-828.8,1.3632,0.0,0.0,0.0000,64.5,101.9,0.0000,112.9,-42.4,1,-396.5,-831.2,1.3658
5.1801,5.1763,3.8,0,-398.9,-835.6,1.3640,-395.0,-828.8,1.3632,0.0,0.0,0.0000,55.3,88.4,0.0000,97.8,-36.0,1,-396.1,-830.6,1.3641
5.1878,5.1848,3.0,0,-399.1,-836.0,1.3681,-395.0,-828.8,1.3632,0.0,0.0,0.0000,51.2,82.0,0.0000,90.7,-33.7,1,-396.0,-830.4,1.3681
5.1961,5.1932,2.9,0,-399.1,-835.9,1.3656,-395.0,-828.8,1.3632,0.0,0.0,0.0000,42.4,67.8,0.0000,75.0,-27.6,1,-395.5,-829.8,1.3655
5.2043,5.2017,2.6,0,-399.2,-836.5,1.3680,-395.0,-828.8,1.3632,0.0,0.0,0.0000,33.8,54.1,0.0000,59.8,-22.2,1,-395.2,-830.0,1.3679
5.2126,5.2101,2.5,0,-399.4,-836.0,1.3701,-395.0,-828.8,1.3632,0.0,0.0,0.0000,25.0,40.0,0.0000,44.2,-16.5,1,-395.2,-829.2,1.3701
5.2200,5.2185,1.5,0,-398.8,-836.2,1.3659,-395.0,-828.8,1.3632,0.0,0.0,0.0000,17.1,27.3,0.0000,30.2,-11.2,1,-394.6,-829.4,1.3659
5.2284,5.2270,1.4,0,-398.8,-835.5,1.3735,-395.0,-828.8,1.3632,0.0,0.0,0.0000,8.2,13.1,0.0000,14.5,-5.5,1,-394.7,-828.9,1.3735
5.2371,5.2355,1.6,0,-398.9,-835.6,1.3715,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-395.0,-829.4,1.3715
5.2448,5.2355,9.4,0,-398.9,-835.6,1.3715,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-395.0,-829.4,1.3715
5.2525,5.2439,8.6,0,-398.9,-835.2,1.3743,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-395.3,-829.7,1.3743
5.2601,5.2524,7.7,0,-398.6,-835.1,1.3741,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-395.5,-830.4,1.3741
5.2687,5.2608,7.8,0,-398.7,-834.8,1.3730,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-396.2,-830.8,1.3730
5.2757,5.2693,6.4,0,-397.6,-834.8,1.3698,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-395.7,-831.7,1.3698
5.2838,5.2777,6.1,0,-397.6,-834.6,1.3693,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-396.2,-832.3,1.3693
5.2920,5.2862,5.8,0,-397.1,-834.7,1.3759,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-396.1,-833.0,1.3759
5.3003,5.2946,5.7,0,-397.2,-834.3,1.3715,-395.0,-828.8,1.3632,0.0,0.0,0.0000,5.6,15.6,0.0000,16.4,-2.4,1,-396.5,-833.2,1.3715
5.3078,5.3031,4.7,0,-397.0,-834.3,1.3761,-395.0,-828.8,1.3632,0.0,0.0,0.0000,10.3,29.9,0.0000,31.3,-4.3,1,-396.6,-833.6,1.3761
5.3164,5.3115,4.9,0,-396.3,-834.3,1.3724,-395.0,-828.8,1.3632,0.0,0.0,0.0000,13.3,46.8,0.0000,48.5,-3.8,1,-396.0,-833.6,1.3724
5.3239,5.3200,4.0,0,-396.3,-834.2,1.3702,-395.0,-828.8,1.3632,0.0,0.0,0.0000,16.2,61.5,0.0000,63.5,-3.6,1,-396.0,-833.4,1.3702
5.3323,5.3284,3.9,0,-396.1,-834.2,1.3705,-395.0,-828.8,1.3632,0.0,0.0,0.0000,18.5,78.1,0.0000,80.2,-2.6,1,-395.8,-833.0,1.3705
5.3396,5.3369,2.8,0,-396.7,-834.1,1.3716,-395.0,-828.8,1.3632,0.0,0.0,0.0000,25.7,91.0,0.0000,94.2,-7.1,1,-396.2,-832.3,1.3716
5.3484,5.3453,3.1,0,-396.0,-834.4,1.3680,-395.0,-828.8,1.3632,0.0,0.0,0.0000,18.9,107.2,0.0000,108.8,3.1,1,-395.3,-831.8,1.3680
5.3558,5.3538,2.0,0,-396.2,-834.4,1.3711,-395.0,-828.8,1.3632,0.0,0.0,0.0000,18.3,105.0,0.0000,106.5,2.9,1,-395.4,-831.0,1.3711
5.3646,5.3622,2.4,0,-396.2,-834.4,1.3746,-395.0,-828.8,1.3632,0.0,0.0,0.0000,15.2,87.6,0.0000,88.9,2.1,1,-395.2,-830.1,1.3746
5.3718,5.3707,1.1,0,-395.6,-834.5,1.3731,-395.0,-828.8,1.3632,0.0,0.0,0.0000,12.8,73.3,0.0000,74.4,1.9,1,-394.5,-829.5,1.3731
5.3806,5.3791,1.5,0,-395.7,-834.4,1.3725,-395.0,-828.8,1.3632,0.0,0.0,0.0000,9.8,56.1,0.0000,56.9,1.5,1,-394.4,-828.8,1.3725
5.3878,5.3791,8.7,0,-395.7,-834.4,1.3725,-395.0,-828.8,1.3632,0.0,0.0,0.0000,7.3,41.8,0.0000,42.5,1.1,1,-394.4,-828.4,1.3725
5.3961,5.3876,8.5,0,-395.8,-834.3,1.3777,-395.0,-828.8,1.3632,0.0,0.0,0.0000,4.4,25.6,0.0000,25.9,0.5,1,-394.4,-828.0,1.3777
5.4042,5.3960,8.2,0,-395.7,-834.0,1.3760,-395.0,-828.8,1.3632,0.0,0.0,0.0000,1.7,9.5,0.0000,9.7,0.2,1,-394.3,-827.5,1.3760
5.4127,5.4045,8.2,0,-395.4,-834.0,1.3805,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.1,-827.7,1.3805
5.4198,5.4129,6.9,0,-395.3,-834.0,1.3769,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.1,-828.0,1.3769
5.4282,5.4214,6.8,0,-395.2,-833.8,1.3825,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.1,-828.3,1.3825
5.4360,5.4298,6.1,0,-395.2,-833.6,1.3869,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.3,-828.8,1.3869
5.4445,5.4383,6.2,0,-395.1,-833.1,1.3890,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.4,-829.1,1.3890
5.4523,5.4467,5.6,0,-395.0,-832.8,1.3944,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.5,-829.6,1.3944
5.4605,5.4552,5.3,0,-395.0,-832.6,1.3945,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.6,-830.4,1.3945
5.4685,5.4636,4.9,0,-394.2,-832.2,1.4008,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.0,-830.7,1.4008
5.4761,5.4721,4.0,0,-394.1,-832.1,1.3977,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.9,-831.1,1.3977
5.4841,5.4805,3.6,0,-394.4,-832.1,1.4032,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.4,-831.6,1.4032
5.4918,5.4890,2.9,0,-394.1,-831.9,1.3897,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.1,-831.7,1.3897
5.5005,5.4974,3.0,0,-394.2,-831.8,1.3966,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.2,-831.8,1.3966
5.5077,5.4974,10.2,0,-394.2,-831.8,1.3966,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.2,-831.8,1.3966
5.5167,5.5143,2.4,0,-393.8,-831.5,1.3975,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.8,-831.5,1.3975
5.5242,5.5228,1.5,0,-394.1,-831.6,1.3811,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.1,-831.6,1.3811
5.5327,5.5312,1.5,0,-393.8,-832.0,1.3849,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.8,-832.0,1.3849
5.5405,5.5312,9.3,0,-393.8,-832.0,1.3849,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.8,-832.0,1.3849
5.5477,5.5397,8.0,0,-393.7,-831.9,1.3807,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.7,-831.9,1.3807
5.5568,5.5481,8.7,0,-393.9,-832.3,1.3777,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.9,-832.3,1.3777
5.5638,5.5566,7.2,0,-393.8,-831.7,1.3772,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.8,-831.7,1.3772
5.5720,5.5650,7.0,0,-393.9,-831.7,1.3823,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.9,-831.7,1.3823
5.5800,5.5735,6.5,0,-394.1,-831.3,1.3762,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.1,-831.3,1.3762
5.5883,5.5821,6.3,0,-393.6,-832.1,1.3702,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.6,-832.1,1.3702
5.5964,5.5904,6.1,0,-393.8,-831.4,1.3766,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.8,-831.4,1.3766
5.6044,5.5988,5.6,0,-393.7,-831.5,1.3748,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.7,-831.5,1.3748
5.6125,5.6075,5.1,0,-393.7,-832.0,1.3769,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.7,-832.0,1.3769
5.6199,5.6157,4.2,0,-393.7,-831.4,1.3690,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.7,-831.4,1.3690
5.6282,5.6242,3.9,0,-394.1,-831.7,1.3713,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.1,-831.7,1.3713
5.6358,5.6242,11.6,0,-394.1,-831.7,1.3713,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.1,-831.7,1.3713
5.6448,5.6416,3.2,0,-393.9,-831.8,1.3872,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.9,-831.8,1.3872
5.6526,5.6495,3.1,0,-393.7,-831.7,1.3844,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.7,-831.7,1.3844
5.6600,5.6495,10.5,0,-393.7,-831.7,1.3844,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.7,-831.7,1.3844
5.6680,5.6665,1.5,0,-393.7,-831.4,1.3787,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.7,-831.4,1.3787
5.6764,5.6749,1.5,0,-393.9,-831.8,1.3760,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.9,-831.8,1.3760
5.6840,5.6749,9.0,0,-393.9,-831.8,1.3760,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.9,-831.8,1.3760
5.6926,5.6833,9.3,0,-393.8,-831.6,1.3825,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.8,-831.6,1.3825
5.6999,5.6918,8.1,0,-393.9,-831.8,1.3809,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.9,-831.8,1.3809
5.7082,5.7002,8.0,0,-394.1,-832.2,1.3784,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.1,-832.2,1.3784
5.7161,5.7091,7.0,0,-393.9,-831.5,1.3792,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.9,-831.5,1.3792
5.7242,5.7172,7.0,0,-393.9,-831.8,1.3714,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.9,-831.8,1.3714
5.7326,5.7255,7.1,0,-393.7,-831.7,1.3782,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.7,-831.7,1.3782
5.7405,5.7340,6.5,0,-393.6,-831.7,1.3797,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.6,-831.7,1.3797
5.7486,5.7426,6.0,0,-393.6,-832.0,1.3749,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.6,-832.0,1.3749
5.7559,5.7509,5.0,0,-393.9,-831.9,1.3760,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.9,-831.9,1.3760
5.7640,5.7594,4.6,0,-393.8,-831.9,1.3726,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.8,-831.9,1.3726
5.7719,5.7678,4.1,0,-393.5,-832.2,1.3782,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.5,-832.2,1.3782
5.7803,5.7764,3.8,0,-393.7,-831.4,1.3801,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.7,-831.4,1.3801
5.7880,5.7848,3.2,0,-393.7,-831.6,1.3769,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.7,-831.6,1.3769
5.7963,5.7932,3.2,0,-393.7,-831.8,1.3733,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.7,-831.8,1.3733
5.8037,5.8016,2.1,0,-393.8,-831.8,1.3785,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.8,-831.8,1.3785
5.8118,5.8102,1.5,0,-393.8,-831.5,1.3764,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.8,-831.5,1.3764
5.8204,5.8185,1.9,0,-394.0,-831.6,1.3858,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-394.0,-831.6,1.3858
5.8284,5.8270,1.4,0,-393.6,-831.6,1.3825,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.6,-831.6,1.3825
5.8358,5.8270,8.8,0,-393.6,-831.6,1.3825,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.6,-831.6,1.3825
5.8442,5.8354,8.8,0,-393.9,-831.7,1.3768,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.9,-831.7,1.3768
5.8518,5.8440,7.8,0,-393.6,-831.4,1.3855,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.6,-831.4,1.3855
5.8606,5.8523,8.2,0,-393.7,-831.6,1.3750,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.7,-831.6,1.3750
5.8688,5.8608,8.0,0,-393.6,-831.8,1.3826,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,1,-393.6,-831.8,1.3826
