t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad
1.9477,1.9429,4.7,0,-342.3,-578.7,1.3581,-333.5,-564.5,1.3522,-43.4,-195.2,0.0000,-17.5,-155.6,-0.0235,-155.8,-15.7,0,0.0,0.0,0.0000
1.9551,1.9509,4.2,0,-342.7,-580.1,1.3501,-333.8,-566.1,1.3522,-43.4,-195.2,0.0000,-17.5,-155.5,0.0085,-155.6,-17.0,0,0.0,0.0,0.0000
1.9636,1.9605,3.1,0,-343.2,-582.6,1.3558,-334.3,-568.0,1.3522,-43.4,-195.2,0.0000,-16.9,-153.2,-0.0142,-153.3,-16.2,0,0.0,0.0,0.0000
1.9721,1.9686,3.5,0,-343.9,-585.6,1.3506,-334.6,-569.5,1.3522,-43.4,-195.2,0.0000,-16.0,-149.1,0.0066,-149.0,-16.9,0,0.0,0.0,0.0000
1.9794,1.9768,2.7,0,-343.2,-586.9,1.3549,-335.0,-571.1,1.3522,-43.4,-195.2,0.0000,-19.1,-149.7,-0.0106,-150.3,-13.4,0,0.0,0.0,0.0000
1.9871,1.9870,0.1,0,-344.4,-589.5,1.3480,-335.4,-573.1,1.3522,-43.4,-195.2,-0.0000,-16.4,-146.1,0.0168,-146.1,-16.3,0,0.0,0.0,0.0000
1.9953,1.9937,1.6,0,-343.8,-591.9,1.3640,-335.7,-574.4,1.3522,-43.4,-195.2,-0.0000,-19.1,-143.8,-0.0470,-144.7,-10.8,0,0.0,0.0,0.0000
2.0034,2.0021,1.2,0,-343.7,-592.9,1.3555,-336.1,-576.1,1.3522,-43.4,-195.2,-0.0000,-20.5,-145.4,-0.0132,-146.4,-11.1,0,0.0,0.0,0.0000
2.0121,2.0106,1.4,0,-344.0,-594.9,1.3638,-336.4,-577.7,1.3522,-43.4,-195.2,-0.0000,-20.9,-144.7,-0.0462,-145.9,-9.3,0,0.0,0.0,0.0000
2.0194,2.0192,0.2,0,-343.9,-597.2,1.3809,-336.8,-579.4,1.3522,-43.4,-195.2,0.0000,-22.2,-141.9,-0.1145,-143.6,-5.0,0,0.0,0.0,0.0000
2.0271,2.0192,7.9,0,-343.9,-597.2,1.3809,-336.8,-579.4,1.3522,-43.4,-195.2,0.0000,-23.2,-146.4,-0.1145,-148.2,-4.9,0,0.0,0.0,0.0000
2.0357,2.0272,8.5,0,-345.0,-598.9,1.3604,-337.1,-581.0,1.3522,-43.4,-195.2,0.0000,-21.0,-146.4,-0.0329,-147.6,-10.0,0,0.0,0.0,0.0000
2.0435,2.0360,7.6,0,-344.8,-600.4,1.3749,-337.5,-582.7,1.3522,-43.4,-195.2,0.0000,-22.4,-146.5,-0.0908,-148.1,-6.5,0,0.0,0.0,0.0000
2.0512,2.0443,6.8,0,-344.8,-602.3,1.3738,-337.9,-584.3,1.3522,-43.4,-195.2,0.0000,-23.4,-145.3,-0.0863,-147.0,-5.5,0,0.0,0.0,0.0000
2.0596,2.0595,0.1,0,-344.9,-605.7,1.3730,-338.5,-587.3,1.3522,-43.4,-195.2,0.0000,-24.4,-140.2,-0.0832,-142.3,-3.6,0,0.0,0.0,0.0000
2.0680,2.0595,8.5,0,-344.9,-605.7,1.3730,-338.5,-587.3,1.3522,-43.4,-195.2,0.0000,-25.5,-145.1,-0.0832,-147.3,-3.5,0,0.0,0.0,0.0000
2.0756,2.0700,5.6,0,-344.7,-607.2,1.3711,-339.0,-589.3,1.3522,-43.4,-195.2,-0.0000,-26.9,-145.1,-0.0755,-147.6,-2.4,0,0.0,0.0,0.0000
2.0831,2.0779,5.2,0,-344.6,-608.4,1.3825,-339.3,-590.9,1.3522,-43.4,-195.2,-0.0000,-28.2,-145.7,-0.1212,-148.5,0.5,0,0.0,0.0,0.0000
2.0914,2.0869,4.5,0,-344.5,-610.0,1.3840,-339.7,-592.6,1.3522,-43.4,-195.2,-0.0000,-29.6,-145.8,-0.1271,-148.8,1.9,0,0.0,0.0,0.0000
2.0992,2.0949,4.4,0,-344.5,-611.5,1.3830,-340.1,-594.2,1.3522,-43.4,-195.2,-0.0000,-30.7,-145.9,-0.1230,-149.0,2.9,0,0.0,0.0,0.0000
2.1081,2.1038,4.3,0,-344.4,-612.3,1.3783,-340.5,-595.9,1.3522,-43.4,-195.2,0.0000,-32.0,-148.6,-0.1044,-152.0,3.0,0,0.0,0.0,0.0000
2.1158,2.1132,2.6,0,-343.8,-613.3,1.3771,-340.9,-597.8,1.3522,-43.4,-195.2,0.0000,-34.9,-150.2,-0.0996,-154.1,5.3,0,0.0,0.0,0.0000
2.1240,2.1203,3.6,0,-343.9,-614.2,1.3700,-341.2,-599.2,1.3522,-43.4,-195.2,0.0000,-35.8,-152.4,-0.0713,-156.5,4.7,0,0.0,0.0,0.0000
2.1315,2.1289,2.6,0,-343.8,-615.6,1.3705,-341.6,-600.8,1.3522,-43.4,-195.2,0.0000,-36.9,-152.4,-0.0732,-156.7,5.9,0,0.0,0.0,0.0000
2.1399,2.1376,2.3,0,-343.2,-617.1,1.3822,-341.9,-602.5,1.3522,-43.4,-195.2,0.0000,-40.0,-153.0,-0.1198,-157.8,10.6,0,0.0,0.0,0.0000
2.1481,2.1458,2.4,0,-343.2,-618.0,1.3845,-342.3,-604.1,1.3522,-43.4,-195.2,0.0000,-40.9,-155.0,-0.1290,-159.9,11.5,0,0.0,0.0,0.0000
2.1555,2.1542,1.3,0,-343.1,-618.8,1.3687,-342.7,-605.8,1.3522,-43.4,-195.2,-0.0000,-42.1,-157.0,-0.0660,-162.3,9.7,0,0.0,0.0,0.0000
2.1634,2.1621,1.3,0,-343.4,-619.5,1.3658,-343.0,-607.3,1.3522,-43.4,-195.2,-0.0000,-42.3,-159.5,-0.0545,-164.8,9.0,0,0.0,0.0,0.0000
2.1719,2.1621,9.8,0,-343.4,-619.5,1.3658,-343.0,-607.3,1.3522,-43.4,-195.2,-0.0000,-43.4,-164.5,-0.0545,-169.9,9.0,0,0.0,0.0,0.0000
2.1798,2.1796,0.1,0,-342.2,-620.1,1.3610,-343.8,-610.7,1.3522,-43.4,-195.2,0.0000,-47.9,-167.3,-0.0352,-173.6,12.0,0,0.0,0.0,0.0000
2.1873,2.1796,7.7,0,-342.2,-620.1,1.3610,-343.8,-610.7,1.3522,-43.4,-195.2,0.0000,-48.9,-171.7,-0.0352,-178.1,12.1,0,0.0,0.0,0.0000
2.1955,2.1879,7.6,0,-342.1,-621.2,1.3542,-344.1,-612.4,1.3522,-43.4,-195.2,0.0000,-50.5,-173.2,-0.0079,-180.0,12.1,0,0.0,0.0,0.0000
2.2041,2.1966,7.5,0,-342.5,-621.8,1.3559,-344.5,-614.0,1.3522,-43.4,-195.2,0.0000,-50.3,-176.5,-0.0147,-183.2,11.5,0,0.0,0.0,0.0000
2.2114,2.2060,5.4,0,-342.0,-623.0,1.3566,-344.9,-615.9,1.3522,-43.4,-195.2,0.0000,-52.7,-177.2,-0.0175,-184.3,13.9,0,0.0,0.0,0.0000
2.2198,2.2167,3.1,0,-341.8,-623.8,1.3654,-345.4,-618.0,1.3522,-43.4,-195.2,0.0000,-54.6,-179.5,-0.0528,-186.9,16.8,0,0.0,0.0,0.0000
2.2279,2.2217,6.3,0,-341.5,-624.7,1.3524,-345.6,-618.9,1.3522,-43.4,-195.2,0.0000,-56.5,-181.6,-0.0005,-189.5,15.8,0,0.0,0.0,0.0000
2.2354,2.2299,5.5,0,-342.1,-625.1,1.3574,-345.9,-620.5,1.3522,-43.4,-195.2,0.0000,-55.6,-184.8,-0.0207,-192.4,15.2,0,0.0,0.0,0.0000
2.2442,2.2406,3.6,0,-342.1,-625.7,1.3511,-346.4,-622.6,1.3522,-43.4,-195.2,0.0000,-56.7,-188.2,0.0043,-196.0,14.3,0,0.0,0.0,0.0000
2.2523,2.2470,5.3,0,-342.9,-626.1,1.3376,-346.7,-623.9,1.3522,-43.4,-195.2,-0.0000,-55.5,-191.7,0.0584,-199.3,9.7,0,0.0,0.0,0.0000
2.2592,2.2558,3.4,0,-342.9,-626.5,1.3355,-347.1,-625.6,1.3522,-43.4,-195.2,-0.0000,-56.2,-194.6,0.0669,-202.3,9.2,0,0.0,0.0,0.0000
2.2674,2.2639,3.6,0,-342.9,-627.0,1.3315,-347.4,-627.2,1.3522,-43.4,-195.2,0.0000,-57.3,-197.7,0.0829,-205.7,8.8,0,0.0,0.0,0.0000
2.2761,2.2746,1.6,0,-343.5,-627.7,1.3226,-347.9,-629.3,1.3522,-43.4,-195.2,-0.0000,-56.6,-200.9,0.1184,-208.7,5.5,0,0.0,0.0,0.0000
2.2835,2.2809,2.6,0,-343.8,-628.7,1.3173,-348.1,-630.5,1.3522,-43.4,-195.2,0.0000,-56.8,-202.2,0.1399,-210.0,4.3,0,0.0,0.0,0.0000
2.2916,2.2891,2.5,0,-344.0,-629.3,1.3245,-348.5,-632.1,1.3522,-43.4,-195.2,-0.0000,-57.1,-205.2,0.1109,-212.9,5.4,0,0.0,0.0,0.0000
2.2995,2.2977,1.8,0,-345.2,-630.4,1.3277,-348.9,-633.8,1.3522,-43.4,-195.2,-0.0000,-54.7,-206.4,0.0980,-213.5,3.4,0,0.0,0.0,0.0000
2.3074,2.2977,9.6,0,-345.2,-630.4,1.3277,-348.9,-633.8,1.3522,-43.4,-195.2,-0.0000,-55.7,-211.0,0.0980,-218.2,3.3,0,0.0,0.0,0.0000
2.3156,2.3078,7.8,0,-345.7,-631.2,1.3231,-349.3,-635.8,1.3522,-43.4,-195.2,-0.0000,-55.2,-213.4,0.1166,-220.4,1.1,0,0.0,0.0,0.0000
2.3231,2.3230,0.1,0,-346.6,-632.5,1.3219,-350.0,-638.7,1.3522,-43.4,-195.2,0.0000,-53.4,-213.9,0.1212,-220.4,-0.9,0,0.0,0.0,0.0000
2.3317,2.3315,0.2,0,-347.8,-633.4,1.3285,-350.3,-640.4,1.3522,-43.4,-195.2,0.0000,-51.1,-216.4,0.0948,-222.3,-2.3,0,0.0,0.0,0.0000
2.3392,2.3315,7.7,0,-347.8,-633.4,1.3285,-350.3,-640.4,1.3522,-43.4,-195.2,0.0000,-52.1,-220.8,0.0948,-226.8,-2.4,0,0.0,0.0,0.0000
2.3474,2.3408,6.6,0,-348.7,-634.0,1.3209,-350.7,-642.2,1.3522,-43.4,-195.2,-0.0000,-50.5,-223.7,0.1252,-229.2,-6.4,0,0.0,0.0,0.0000
2.3555,2.3484,7.1,0,-349.3,-635.1,1.3082,-351.1,-643.7,1.3522,-43.4,-195.2,0.0000,-49.6,-225.1,0.1759,-230.2,-10.5,0,0.0,0.0,0.0000
2.3635,2.3571,6.3,0,-350.2,-636.1,1.2960,-351.5,-645.4,1.3522,-43.4,-195.2,-0.0000,-47.9,-226.7,0.2248,-231.2,-15.4,0,0.0,0.0,0.0000
2.3714,2.3655,5.9,0,-350.7,-637.7,1.3009,-351.8,-647.0,1.3522,-43.4,-195.2,0.0000,-47.4,-226.7,0.2053,-231.1,-14.8,0,0.0,0.0,0.0000
2.3791,2.3750,4.1,0,-351.1,-638.6,1.2908,-352.2,-648.9,1.3522,-43.4,-195.2,0.0000,-47.2,-228.6,0.2456,-232.8,-17.8,0,0.0,0.0,0.0000
2.3880,2.3824,5.6,0,-352.4,-640.0,1.3053,-352.6,-650.3,1.3522,-43.4,-195.2,0.0000,-44.4,-229.5,0.1875,-233.1,-17.3,0,0.0,0.0,0.0000
2.3951,2.3824,12.7,0,-352.4,-640.0,1.3053,-352.6,-650.3,1.3522,-43.4,-195.2,0.0000,-45.3,-233.7,0.1875,-237.4,-17.5,0,0.0,0.0,0.0000
2.4038,2.3993,4.5,0,-355.9,-642.7,1.2898,-353.3,-653.6,1.3522,-43.4,-195.2,0.0000,-36.2,-230.8,0.2497,-231.7,-29.3,0,0.0,0.0,0.0000
2.4120,2.4079,4.0,0,-356.5,-644.6,1.2849,-353.7,-655.3,1.3522,-43.4,-195.2,0.0000,-35.5,-229.9,0.2694,-230.5,-30.8,0,0.0,0.0,0.0000
2.4200,2.4162,3.8,0,-357.5,-645.8,1.2899,-354.0,-656.9,1.3522,-43.4,-195.2,0.0000,-33.5,-230.8,0.2491,-231.1,-31.8,0,0.0,0.0,0.0000
2.4273,2.4245,2.8,0,-358.2,-647.1,1.2927,-354.4,-658.6,1.3522,-43.4,-195.2,0.0000,-32.2,-231.1,0.2379,-231.1,-32.5,0,0.0,0.0,0.0000
2.4351,2.4327,2.4,0,-359.6,-649.3,1.2996,-354.7,-660.2,1.3522,-43.4,-195.2,0.0000,-29.2,-229.2,0.2104,-228.7,-33.2,0,0.0,0.0,0.0000
2.4433,2.4402,3.1,0,-360.3,-651.2,1.2919,-355.1,-661.6,1.3522,-43.4,-195.2,-0.0000,-28.2,-228.2,0.2412,-227.1,-35.7,0,0.0,0.0,0.0000
2.4515,2.4500,1.5,0,-362.2,-652.6,1.3016,-355.5,-663.5,1.3522,-43.4,-195.2,-0.0000,-23.4,-229.0,0.2023,-227.0,-38.4,0,0.0,0.0,0.0000
2.4595,2.4582,1.2,0,-363.2,-653.8,1.3090,-355.8,-665.1,1.3522,-43.4,-195.2,0.0000,-21.6,-229.9,0.1727,-227.6,-38.7,0,0.0,0.0,0.0000
2.4685,2.4682,0.2,0,-363.9,-655.6,1.3051,-356.3,-667.1,1.3522,-43.4,-195.2,0.0000,-20.5,-229.8,0.1884,-227.1,-40.6,0,0.0,0.0,0.0000
2.4759,2.4682,7.6,0,-363.9,-655.6,1.3051,-356.3,-667.1,1.3522,-43.4,-195.2,0.0000,-21.4,-234.1,0.1884,-231.5,-40.8,0,0.0,0.0,0.0000
2.4837,2.4836,0.1,0,-365.5,-660.7,1.3202,-356.9,-670.1,1.3522,-43.4,-195.2,0.0000,-17.7,-223.5,0.1280,-220.9,-38.3,0,0.0,0.0,0.0000
2.4913,2.4836,7.7,0,-365.5,-660.7,1.3202,-356.9,-670.1,1.3522,-43.4,-195.2,0.0000,-18.7,-227.9,0.1280,-225.5,-38.4,0,0.0,0.0,0.0000
2.5001,2.4924,7.7,0,-366.5,-662.4,1.3374,-357.3,-671.8,1.3522,-43.4,-195.2,0.0000,-17.0,-228.1,0.0593,-225.8,-36.3,0,0.0,0.0,0.0000
2.5073,2.5018,5.5,0,-367.0,-665.3,1.3419,-357.7,-673.6,1.3522,-43.4,-195.2,0.0000,-16.1,-223.5,0.0413,-221.3,-35.0,0,0.0,0.0,0.0000
2.5157,2.5091,6.6,0,-367.9,-666.9,1.3477,-358.0,-675.1,1.3522,-43.4,-195.2,-0.0000,-14.5,-223.6,0.0182,-221.2,-35.3,0,0.0,0.0,0.0000
2.5237,2.5177,6.0,0,-368.6,-669.0,1.3435,-358.4,-676.7,1.3522,-43.4,-195.2,0.0000,-13.6,-222.0,0.0349,-219.4,-36.7,0,0.0,0.0,0.0000
2.5320,2.5267,5.3,0,-368.9,-671.4,1.3618,-358.8,-678.5,1.3522,-43.4,-195.2,0.0000,-13.8,-219.7,-0.0384,-217.8,-32.1,0,0.0,0.0,0.0000
2.5392,2.5343,4.9,0,-369.7,-673.5,1.3628,-359.1,-680.0,1.3522,-43.4,-195.2,0.0000,-12.4,-217.6,-0.0422,-215.4,-32.8,0,0.0,0.0,0.0000
2.5479,2.5432,4.7,0,-371.4,-676.0,1.3653,-359.5,-681.7,1.3522,-43.4,-195.2,-0.0000,-8.2,-215.3,-0.0523,-212.4,-35.9,0,0.0,0.0,0.0000
2.5555,2.5517,3.9,0,-371.3,-679.4,1.3664,-359.9,-683.4,1.3522,-43.4,-195.2,-0.0000,-9.7,-209.5,-0.0569,-207.1,-33.0,0,0.0,0.0,0.0000
2.5642,2.5596,4.7,0,-372.5,-682.0,1.3639,-360.2,-684.9,1.3522,-43.4,-195.2,-0.0000,-7.2,-206.7,-0.0469,-203.8,-35.4,0,0.0,0.0,0.0000
2.5713,2.5684,3.0,0,-372.9,-684.3,1.3596,-360.6,-686.6,1.3522,-43.4,-195.2,-0.0000,-7.1,-204.1,-0.0294,-201.0,-35.9,0,0.0,0.0,0.0000
2.5792,2.5768,2.4,0,-373.3,-686.5,1.3749,-361.0,-688.3,1.3522,-43.4,-195.2,-0.0000,-6.7,-201.9,-0.0909,-199.3,-32.7,0,0.0,0.0,0.0000
2.5875,2.5850,2.5,0,-373.4,-688.8,1.3704,-361.3,-689.9,1.3522,-43.4,-195.2,-0.0000,-7.5,-199.9,-0.0729,-197.4,-32.5,0,0.0,0.0,0.0000
2.5954,2.5940,1.4,0,-373.9,-691.3,1.3810,-361.7,-691.6,1.3522,-43.4,-195.2,-0.0000,-7.1,-197.2,-0.1150,-195.0,-30.2,0,0.0,0.0,0.0000
2.6031,2.6019,1.2,0,-374.2,-693.7,1.3781,-362.1,-693.2,1.3522,-43.4,-195.2,-0.0000,-7.1,-194.3,-0.1035,-192.1,-30.2,0,0.0,0.0,0.0000
2.6115,2.6102,1.2,0,-374.1,-696.1,1.3854,-362.4,-694.8,1.3522,-43.4,-195.2,-0.0000,-8.5,-192.0,-0.1328,-190.3,-27.0,0,0.0,0.0,0.0000
2.6202,2.6188,1.4,0,-374.4,-698.6,1.3853,-362.8,-696.5,1.3522,-43.4,-195.2,0.0000,-8.7,-189.7,-0.1323,-188.0,-26.5,0,0.0,0.0,0.0000
2.6278,2.6266,1.2,0,-374.8,-700.0,1.3826,-363.1,-698.0,1.3522,-43.4,-195.2,-0.0000,-8.5,-190.1,-0.1215,-188.3,-27.2,0,0.0,0.0,0.0000
2.6354,2.6266,8.8,0,-374.8,-700.0,1.3826,-363.1,-698.0,1.3522,-43.4,-195.2,-0.0000,-9.5,-194.5,-0.1215,-192.8,-27.1,0,0.0,0.0,0.0000
2.6438,2.6355,8.3,0,-375.5,-701.9,1.3971,-363.5,-699.7,1.3522,-43.4,-195.2,-0.0000,-8.7,-193.8,-0.1794,-192.3,-25.0,0,0.0,0.0,0.0000
2.6511,2.6441,7.0,0,-375.0,-705.5,1.3837,-363.9,-701.4,1.3522,-43.4,-195.2,-0.0000,-10.9,-187.0,-0.1260,-185.8,-24.1,0,0.0,0.0,0.0000
2.6595,2.6529,6.7,0,-375.1,-706.9,1.3831,-364.3,-703.1,1.3522,-43.4,-195.2,0.0000,-11.8,-188.0,-0.1233,-186.9,-23.5,0,0.0,0.0,0.0000
2.6679,2.6612,6.7,0,-374.6,-710.3,1.3874,-364.6,-704.8,1.3522,-43.4,-195.2,-0.0000,-14.5,-182.7,-0.1407,-182.3,-19.1,0,0.0,0.0,0.0000
2.6762,2.6694,6.8,0,-374.6,-712.1,1.3821,-365.0,-706.4,1.3522,-43.4,-195.2,-0.0000,-15.3,-182.0,-0.1196,-181.6,-19.1,0,0.0,0.0,0.0000
2.6842,2.6780,6.2,0,-374.4,-713.2,1.3881,-365.4,-708.1,1.3522,-43.4,-195.2,0.0000,-17.0,-183.4,-0.1437,-183.5,-16.6,0,0.0,0.0,0.0000
2.6913,2.6870,4.3,0,-374.4,-715.7,1.3851,-365.8,-709.8,1.3522,-43.4,-195.2,-0.0000,-18.2,-180.2,-0.1315,-180.4,-15.4,0,0.0,0.0,0.0000
2.6995,2.6947,4.7,0,-373.9,-718.1,1.3818,-366.1,-711.3,1.3522,-43.4,-195.2,0.0000,-20.5,-177.8,-0.1181,-178.5,-13.3,0,0.0,0.0,0.0000
2.7072,2.7037,3.5,0,-373.9,-719.6,1.3747,-366.5,-713.1,1.3522,-43.4,-195.2,-0.0000,-21.5,-177.6,-0.0898,-178.4,-13.5,0,0.0,0.0,0.0000
2.7154,2.7119,3.5,0,-373.7,-721.0,1.3777,-366.8,-714.7,1.3522,-43.4,-195.2,-0.0000,-23.3,-178.4,-0.1018,-179.6,-11.3,0,0.0,0.0,0.0000
2.7242,2.7206,3.6,0,-373.8,-722.5,1.3795,-367.2,-716.4,1.3522,-43.4,-195.2,-0.0000,-24.1,-179.0,-0.1091,-180.4,-10.3,0,0.0,0.0,0.0000
2.7319,2.7288,3.1,0,-373.5,-725.4,1.3700,-367.6,-718.0,1.3522,-43.4,-195.2,-0.0000,-26.0,-174.7,-0.0710,-176.3,-9.4,0,0.0,0.0,0.0000
2.7398,2.7375,2.3,0,-373.1,-726.5,1.3673,-368.0,-719.7,1.3522,-43.4,-195.2,0.0000,-28.1,-176.0,-0.0602,-178.0,-8.0,0,0.0,0.0,0.0000
2.7475,2.7452,2.3,0,-373.0,-727.2,1.3665,-368.3,-721.2,1.3522,-43.4,-195.2,0.0000,-29.4,-178.6,-0.0571,-180.9,-7.4,0,0.0,0.0,0.0000
2.7557,2.7530,2.7,0,-372.8,-728.5,1.3701,-368.6,-722.7,1.3522,-43.4,-195.2,0.0000,-31.1,-179.3,-0.0716,-181.9,-5.3,0,0.0,0.0,0.0000
2.7640,2.7627,1.2,0,-372.3,-731.2,1.3484,-369.0,-724.6,1.3522,-43.4,-195.2,-0.0000,-33.8,-176.2,0.0153,-179.3,-5.9,0,0.0,0.0,0.0000
2.7722,2.7709,1.2,0,-372.3,-732.3,1.3499,-369.4,-726.2,1.3522,-43.4,-195.2,0.0000,-34.9,-177.6,0.0092,-180.9,-4.9,0,0.0,0.0,0.0000
2.7794,2.7793,0.2,0,-371.8,-733.5,1.3520,-369.8,-727.8,1.3522,-43.4,-195.2,0.0000,-37.3,-178.3,0.0010,-182.2,-2.3,0,0.0,0.0,0.0000
2.7883,2.7882,0.1,0,-371.1,-734.6,1.3451,-370.2,-729.6,1.3522,-43.4,-195.2,0.0000,-40.5,-180.1,0.0285,-184.6,-0.8,0,0.0,0.0,0.0000
2.7962,2.7961,0.1,0,-370.6,-735.5,1.3419,-370.5,-731.1,1.3522,-43.4,-195.2,-0.0000,-43.1,-182.0,0.0413,-187.1,0.7,0,0.0,0.0,0.0000
2.8035,2.7961,7.4,0,-370.6,-735.5,1.3419,-370.5,-731.1,1.3522,-43.4,-195.2,-0.0000,-44.1,-186.3,0.0413,-191.4,0.6,0,0.0,0.0,0.0000
2.8114,2.8050,6.5,0,-370.3,-736.7,1.3390,-370.9,-732.8,1.3522,-43.4,-195.2,0.0000,-46.0,-187.4,0.0530,-192.9,1.7,0,0.0,0.0,0.0000
2.8199,2.8135,6.4,0,-370.1,-738.4,1.3210,-371.2,-734.5,1.3522,-43.4,-195.2,-0.0000,-47.5,-187.4,0.1247,-193.4,-0.3,0,0.0,0.0,0.0000
2.8277,2.8217,6.1,0,-370.2,-739.7,1.3245,-371.6,-736.1,1.3522,-43.4,-195.2,-0.0000,-48.4,-187.9,0.1108,-194.0,1.2,0,0.0,0.0,0.0000
2.8359,2.8302,5.8,0,-369.5,-740.7,1.3391,-372.0,-737.8,1.3522,-43.4,-195.2,0.0000,-51.5,-189.8,0.0524,-196.6,6.6,0,0.0,0.0,0.0000
2.8435,2.8388,4.6,0,-369.5,-741.4,1.3353,-372.3,-739.4,1.3522,-43.4,-195.2,0.0000,-52.6,-192.2,0.0676,-199.2,6.3,0,0.0,0.0,0.0000
2.8519,2.8474,4.4,0,-369.4,-742.0,1.3320,-372.7,-741.1,1.3522,-43.4,-195.2,0.0000,-53.8,-195.1,0.0809,-202.3,6.1,0,0.0,0.0,0.0000
2.8600,2.8554,4.6,0,-369.7,-743.1,1.3269,-373.1,-742.7,1.3522,-43.4,-195.2,-0.0000,-53.9,-196.7,0.1014,-203.9,4.8,0,0.0,0.0,0.0000
2.8677,2.8641,3.6,0,-369.0,-745.0,1.3175,-373.4,-744.4,1.3522,-43.4,-195.2,0.0000,-57.0,-195.4,0.1387,-203.5,6.3,0,0.0,0.0,0.0000
2.8757,2.8726,3.1,0,-369.2,-745.8,1.3232,-373.8,-746.0,1.3522,-43.4,-195.2,-0.0000,-57.5,-197.9,0.1161,-206.0,7.3,0,0.0,0.0,0.0000
2.8840,2.8807,3.3,0,-369.5,-746.7,1.3417,-374.2,-747.6,1.3522,-43.4,-195.2,0.0000,-57.8,-200.0,0.0421,-207.9,10.8,0,0.0,0.0,0.0000
2.8916,2.8890,2.5,0,-370.3,-747.3,1.3373,-374.5,-749.3,1.3522,-43.4,-195.2,-0.0000,-56.4,-202.6,0.0595,-210.2,8.0,0,0.0,0.0,0.0000
2.8991,2.8977,1.4,0,-370.1,-748.1,1.3376,-374.9,-750.9,1.3522,-43.4,-195.2,0.0000,-58.0,-204.7,0.0583,-212.6,9.1,0,0.0,0.0,0.0000
2.9077,2.9064,1.3,0,-370.0,-748.8,1.3383,-375.3,-752.6,1.3522,-43.4,-195.2,0.0000,-59.2,-207.7,0.0558,-215.7,9.8,0,0.0,0.0,0.0000
2.9158,2.9146,1.2,0,-370.6,-749.7,1.3451,-375.6,-754.2,1.3522,-43.4,-195.2,-0.0000,-58.5,-209.5,0.0286,-217.3,10.1,0,0.0,0.0,0.0000
2.9231,2.9229,0.2,0,-370.7,-751.2,1.3485,-376.0,-755.9,1.3522,-43.4,-195.2,-0.0000,-59.2,-209.5,0.0150,-217.4,11.6,0,0.0,0.0,0.0000
2.9323,2.9322,0.1,0,-370.9,-752.0,1.3545,-376.4,-757.7,1.3522,-43.4,-195.2,-0.0000,-59.8,-212.3,-0.0090,-220.2,12.8,0,0.0,0.0,0.0000
2.9397,2.9322,7.6,0,-370.9,-752.0,1.3545,-376.4,-757.7,1.3522,-43.4,-195.2,-0.0000,-60.7,-216.7,-0.0090,-224.7,12.8,0,0.0,0.0,0.0000
2.9483,2.9482,0.1,0,-372.0,-754.5,1.3413,-377.1,-760.8,1.3522,-43.4,-195.2,0.0000,-58.7,-214.1,0.0436,-221.9,8.5,0,0.0,0.0,0.0000
2.9553,2.9552,0.1,0,-372.2,-756.0,1.3435,-377.4,-762.2,1.3522,-43.4,-195.2,-0.0000,-58.9,-213.7,0.0349,-221.5,9.3,0,0.0,0.0,0.0000
2.9641,2.9552,8.9,0,-372.2,-756.0,1.3435,-377.4,-762.2,1.3522,-43.4,-195.2,-0.0000,-60.1,-218.9,0.0349,-226.8,9.2,0,0.0,0.0,0.0000
2.9721,2.9654,6.6,0,-372.8,-757.3,1.3498,-377.8,-764.2,1.3522,-43.4,-195.2,0.0000,-59.5,-219.8,0.0095,-227.5,9.9,0,0.0,0.0,0.0000
2.9793,2.9757,3.6,0,-373.1,-758.6,1.3495,-378.3,-766.2,1.3522,-43.4,-195.2,-0.0000,-59.5,-220.2,0.0108,-227.8,9.7,0,0.0,0.0,0.0000
2.9878,2.9823,5.5,0,-373.7,-759.9,1.3550,-378.6,-767.5,1.3522,-43.4,-195.2,-0.0000,-58.7,-221.1,-0.0111,-228.6,10.0,0,0.0,0.0,0.0000
2.9952,2.9908,4.4,0,-374.2,-760.9,1.3591,-378.9,-769.1,1.3522,-43.4,-195.2,0.0000,-58.2,-222.4,-0.0274,-229.7,10.2,0,0.0,0.0,0.0000
3.0032,2.9990,4.2,0,-374.0,-762.1,1.3538,-379.3,-770.7,1.3522,-43.4,-195.2,-0.0000,-59.6,-223.6,-0.0061,-231.2,10.1,0,0.0,0.0,0.0000
3.0114,3.0100,1.4,0,-375.3,-762.8,1.3637,-379.8,-772.9,1.3522,-43.4,-195.2,0.0000,-57.1,-226.1,-0.0461,-233.1,9.4,0,0.0,0.0,0.0000
3.0197,3.0159,3.8,0,-375.2,-764.9,1.3702,-380.0,-774.0,1.3522,-43.4,-195.2,-0.0000,-58.4,-224.8,-0.0720,-231.9,12.4,0,0.0,0.0,0.0000
