# vision_rec team=blue id=15 addr=224.5.23.2:10006
arrival_mono_ns,t_capture_s,t_sent_s,camera,x_mm,y_mm,theta_rad,confidence
23533938419040,1790087513.059257,1790087513.063271,0,-93.42,680.49,-1.18590,0.938
23533938426414,1790087513.067804,1790087513.071650,0,-94.42,683.00,-1.17900,0.947
23533938432838,1790087513.076140,1790087513.080230,0,-95.47,686.76,-1.19959,0.955
23533938438569,1790087513.084586,1790087513.088777,0,-97.04,688.96,-1.20672,0.948
23533938443675,1790087513.093060,1790087513.097292,0,-97.72,693.16,-1.22297,0.939
23533938449394,1790087513.101593,1790087513.105466,0,-99.71,695.55,-1.24388,0.886
23533938478636,1790087513.109942,1790087513.114034,0,-100.81,699.84,-1.25119,0.872
23533938484734,1790087513.118410,1790087513.122374,0,-101.94,702.67,-1.26652,0.931
23533938491115,1790087513.126860,1790087513.130973,0,-102.75,705.68,-1.27230,0.917
23534144349039,1790087513.245141,1790087513.249355,0,-121.33,754.46,-1.53021,0.898
23534144412383,1790087513.329653,1790087513.333943,0,-135.25,787.39,-1.74476,0.924
23534144421940,1790087513.338001,1790087513.341823,0,-136.21,790.10,-1.77188,0.854
23534347911495,1790087513.456380,1790087513.460353,0,-158.53,832.55,-1.61785,0.875
23534347966654,1790087513.464823,1790087513.468955,0,-161.17,834.99,-1.59353,0.837
23534347974748,1790087513.473289,1790087513.477536,0,-163.07,837.80,-1.55855,0.866
23534347980599,1790087513.481709,1790087513.485790,0,-165.32,839.93,-1.54180,0.815
23534347987110,1790087513.490189,1790087513.494246,0,-167.49,841.90,-1.52481,0.871
23534348017669,1790087513.498608,1790087513.504815,0,-169.65,844.02,-1.50922,0.818
23534348026231,1790087513.507176,1790087513.511325,0,-170.92,847.60,-1.48214,0.838
23534348032259,1790087513.515490,1790087513.519549,0,-174.79,848.77,-1.47175,0.882
23534348055479,1790087513.523984,1790087513.527934,0,-176.64,852.15,-1.45105,0.830
23534348061302,1790087513.532521,1790087513.538715,0,-178.34,855.19,-1.42161,0.823
23534348067231,1790087513.540968,1790087513.545069,0,-181.74,856.49,-1.40777,0.855
23534552403350,1790087513.659147,1790087513.663131,0,-222.73,875.94,-1.17716,0.910
23534552491239,1790087513.667879,1790087513.672962,0,-225.08,877.08,-1.15713,0.902
23534552499164,1790087513.676035,1790087513.680204,0,-228.85,877.86,-1.15241,0.820
23534552504720,1790087513.684412,1790087513.688549,0,-231.69,879.74,-1.12246,0.836
23534552511459,1790087513.692929,1790087513.696961,0,-236.34,879.02,-1.11909,0.797
23534552523757,1790087513.701715,1790087513.706665,0,-238.56,880.89,-1.09784,0.830
23534552529686,1790087513.709828,1790087513.713900,0,-243.17,880.82,-1.09729,0.858
23534552535320,1790087513.718334,1790087513.722357,0,-246.50,881.29,-1.07023,0.862
23534552540642,1790087513.726739,1790087513.731088,0,-251.25,881.36,-1.06229,0.858
23534552545703,1790087513.735417,1790087513.740033,0,-254.30,881.91,-1.05526,0.835
23534552550965,1790087513.743606,1790087513.747667,0,-258.12,882.47,-1.03465,0.861
23534758610389,1790087513.912627,1790087513.917176,0,-339.32,878.06,-1.31769,0.836
23534758664193,1790087513.921072,1790087513.925146,0,-343.94,877.93,-1.34440,0.770
23534758672440,1790087513.929493,1790087513.933780,0,-348.89,877.68,-1.37163,0.832
23534758678388,1790087513.938116,1790087513.942937,0,-353.97,876.08,-1.38974,0.832
